职位名称,详细链接,公司名称,工作地点,薪资,发布时间
['微信开发工程师'],['https://jobs.51job.com/zhengzhou-gxq/110527351.html?s=01&t=0'],['上海睿芽教育科技有限公司'],['郑州-高新区'],['5-8千/月'],['06-26']
['PHP开发工程师'],['https://jobs.51job.com/zhengzhou-gxq/113911793.html?s=01&t=0'],['河南专工电器有限公司'],['郑州-高新区'],['5-7千/月'],['06-28']
[],[],[],[],[],[]
['Java开发工程师'],['https://jobs.51job.com/zhongyuanqu/104246038.html?s=01&t=0'],['河南弋之众合信息科技有限公司'],['郑州-中原区'],['0.6-1.5万/月'],['05-13']
['测试工程师'],['https://jobs.51job.com/zhengzhou/108720974.html?s=01&t=0'],['河南思维自动化设备股份有限公司'],['郑州'],['6-8千/月'],['05-29']
['渗透测试工程师'],['https://jobs.51job.com/sanmenxia/105653247.html?s=01&t=0'],['三门峡崤云安全服务有限公司'],['异地招聘'],['0.8-1.6万/月'],['06-28']
['人工智能平台架构师'],['https://jobs.51job.com/shanghai-xhq/107795777.html?s=01&t=0'],['河南八六三软件股份有限公司'],['异地招聘'],['3-5万/月'],['06-27']
['项目经理'],['https://jobs.51job.com/zhengzhou/112057503.html?s=01&t=0'],['湖南金烽信息科技有限公司'],['郑州'],['1-2万/月'],['06-28']
['数据工程'],['https://jobs.51job.com/zhengzhou-hkg/113861525.html?s=01&t=0'],['富士康IT中原资讯总处'],['郑州-郑州航空...'],['1-2万/月'],['06-26']
['大数据工程师'],['https://jobs.51job.com/zhengzhou-zzxq/84566138.html?s=01&t=0'],['深圳比特耐特信息技术股份有限公司'],['郑州-郑东新区'],['6-8万/年'],['06-14']
[],[],[],[],[],[]
['Java初级/中级开发工程师'],['https://jobs.51job.com/jinshuiqu/113304207.html?s=01&t=0'],['北京鼎泰瑞特科技有限公司'],['郑州-金水区'],['0.5-1万/月'],['05-12']
[],[],[],[],[],[]
['PC软件工程师（BS方向）'],['https://jobs.51job.com/zhengzhou/95935298.html?s=01&t=0'],['河南思维自动化设备股份有限公司'],['郑州'],['0.8-1万/月'],['05-29']
['机器学习'],['https://jobs.51job.com/sanmenxia/105653040.html?s=01&t=0'],['三门峡崤云安全服务有限公司'],['异地招聘'],['1-2万/月'],['06-28']
['Android开发工程师'],['https://jobs.51job.com/zhengzhou-gxq/101569260.html?s=01&t=0'],['河南八六三软件股份有限公司'],['郑州-高新区'],['6-8千/月'],['06-27']
['数据可视化'],['https://jobs.51job.com/zhengzhou-hkg/113861424.html?s=01&t=0'],['富士康IT中原资讯总处'],['郑州-郑州航空...'],['0.8-1.6万/月'],['06-26']
['大数据开发工程师'],['https://jobs.51job.com/zhengzhou/108281784.html?s=01&t=0'],['湖南金烽信息科技有限公司'],['郑州'],['1-2万/月'],['06-28']
['Android开发工程师'],['https://jobs.51job.com/jinshuiqu/108310947.html?s=01&t=0'],['郑州市宏博科技有限公司'],['郑州-金水区'],['4-8千/月'],['06-14']
['应届生Java产品开发实习助理'],['https://jobs.51job.com/erqiqu/112981928.html?s=01&t=0'],['郑州丽泰网络科技有限公司'],['郑州-二七区'],['4.5-6千/月'],['05-12']
['全栈工程师'],['https://jobs.51job.com/sanmenxia/105652975.html?s=01&t=0'],['三门峡崤云安全服务有限公司'],['异地招聘'],['1.5-3万/月'],['06-28']
[],[],[],[],[],[]
['运维工程师（高/中级 六险+13薪+住宿）'],['https://jobs.51job.com/erqiqu/105428177.html?s=01&t=0'],['郑州众益信息科技有限公司'],['郑州-二七区'],['0.4-1万/月'],['05-29']
['数据架构'],['https://jobs.51job.com/zhengzhou-hkg/113861308.html?s=01&t=0'],['富士康IT中原资讯总处'],['郑州-郑州航空...'],['1-2万/月'],['06-26']
['架构师'],['https://jobs.51job.com/sanmenxia/105652940.html?s=01&t=0'],['三门峡崤云安全服务有限公司'],['异地招聘'],['2-4万/月'],['06-28']
['区块链首席技术官/区块链高级开发'],['https://jobs.51job.com/shanghai-xhq/107874958.html?s=01&t=0'],['河南八六三软件股份有限公司'],['异地招聘'],['3-5万/月'],['06-27']
['安卓开发工程师（物联网方向）'],['https://jobs.51job.com/zhengzhou-zzxq/108764552.html?s=01&t=0'],['大宋餐饮管理有限公司'],['郑州-郑东新区'],['0.8-1.2万/月'],['06-28']
['高级测试工程师'],['https://jobs.51job.com/zhengzhou-zzxq/113156526.html?s=01&t=0'],['河南富通信息技术有限公司'],['郑州-郑东新区'],['6-8千/月'],['06-14']
['java软件开发实习生'],['https://jobs.51job.com/guanchenghuizuqu/112236832.html?s=01&t=0'],['郑州丽泰网络科技有限公司'],['郑州-管城回族区'],['4.5-6千/月'],['05-12']
[],[],[],[],[],[]
['Android开发工程师'],['https://jobs.51job.com/zhengzhou-zzxq/88405672.html?s=01&t=0'],['郑州云峰计算机科技有限公司'],['郑州-郑东新区'],['0.8-1万/月'],['05-28']
[],[],[],[],[],[]
['爬虫工程师'],['https://jobs.51job.com/zhengzhou-gxq/114004556.html?s=01&t=0'],['河南富通信息技术有限公司'],['郑州-高新区'],['4.5-6千/月'],['06-14']
['JAVA研发工程师（初级）'],['https://jobs.51job.com/jinshuiqu/106764397.html?s=01&t=0'],['郑州丽泰网络科技有限公司'],['郑州-金水区'],['4-6千/月'],['05-12']
['中级WEB前端工程师'],['https://jobs.51job.com/zhengzhou/95838315.html?s=01&t=0'],['北京开科唯识技术有限公司'],['郑州'],['0.8-1.2万/月'],['06-28']
[],[],[],[],[],[]
['平台开发工程师'],['https://jobs.51job.com/zhengzhou-hkg/111230372.html?s=01&t=0'],['富士康IT中原资讯总处'],['郑州-郑州航空...'],['0.8-1.6万/月'],['06-26']
['大数据开发实施工程师'],['https://jobs.51job.com/sanmenxia/110395094.html?s=01&t=0'],['三门峡崤云信息服务股份有限公司'],['异地招聘'],['0.8-2.5万/月'],['06-28']
['软件测试工程师'],['https://jobs.51job.com/zhengzhou-zzxq/66282758.html?s=01&t=0'],['郑州云峰计算机科技有限公司'],['郑州-郑东新区'],['4-8千/月'],['05-28']
['大数据应用开发工程师（郑州）'],['https://jobs.51job.com/zhengzhou/98225789.html?s=01&t=0'],['郑州信大捷安信息技术股份有限公司'],['郑州'],['1-1.8万/月'],['06-27']
['web安全工程师-郑州(J11852)'],['https://jobs.51job.com/zhengzhou/113252859.html?s=01&t=0'],['绿盟科技'],['郑州'],['0.8-1万/月'],['06-14']
['储备初级JAVA软件工程师/双休'],['https://jobs.51job.com/zhengzhou/107370536.html?s=01&t=0'],['郑州丽泰网络科技有限公司'],['郑州'],['4-6千/月'],['05-11']
['互联网产品研发经理'],['https://jobs.51job.com/jinshuiqu/108794183.html?s=01&t=0'],['北京思诺博信息技术股份有限公司'],['郑州-金水区'],['0.8-1.7万/月'],['06-28']
[],[],[],[],[],[]
['部门技术主管'],['https://jobs.51job.com/zhengzhou-hkg/111230215.html?s=01&t=0'],['富士康IT中原资讯总处'],['郑州-郑州航空...'],['1.2-2.4万/月'],['06-26']
['软件开发助理'],['https://jobs.51job.com/zhengzhou-gxq/103415471.html?s=01&t=0'],['郑州悠络客信息技术有限公司'],['郑州-高新区'],['4.5-6千/月'],['06-28']
['大数据挖掘工程师'],['https://jobs.51job.com/sanmenxia/110394657.html?s=01&t=0'],['三门峡崤云信息服务股份有限公司'],['异地招聘'],['0.8-2万/月'],['06-28']
['Android APP软件测试工程师（郑州）'],['https://jobs.51job.com/zhengzhou/92502672.html?s=01&t=0'],['郑州信大捷安信息技术股份有限公司'],['郑州'],['0.8-1.5万/月'],['06-27']
['咨询顾问'],['https://jobs.51job.com/jinshuiqu/109987071.html?s=01&t=0'],['河南漫动者教育信息咨询有限公司'],['郑州-金水区'],['0.8-1万/月'],['05-27']
['渗透测试工程师（西北-郑州）(J10134)'],['https://jobs.51job.com/zhengzhou/113079303.html?s=01&t=0'],['绿盟科技'],['郑州'],['0.8-1.5万/月'],['06-14']
['Java软件开发委培生包住宿'],['https://jobs.51job.com/jinshuiqu/112453098.html?s=01&t=0'],['郑州丽泰网络科技有限公司'],['郑州-金水区'],['4.5-6千/月'],['05-10']
[],[],[],[],[],[]
['软件测试工程师'],['https://jobs.51job.com/zhengzhou-zzxq/113233370.html?s=01&t=0'],['河南云数聚网络科技有限公司'],['郑州-郑东新区'],['6-9千/月'],['06-14']
['Java开发/项目储备人员'],['https://jobs.51job.com/zhengzhou-zzxq/111406717.html?s=01&t=0'],['郑州丽泰网络科技有限公司'],['郑州-郑东新区'],['4-6千/月'],['05-10']
['系统分析师'],['https://jobs.51job.com/zhengzhou/107130108.html?s=01&t=0'],['富士康IT中原资讯总处'],['郑州'],['0.8-1.5万/月'],['06-26']
[],[],[],[],[],[]
['前端开发工程师'],['https://jobs.51job.com/sanmenxia/107520107.html?s=01&t=0'],['三门峡崤云安全服务有限公司'],['异地招聘'],['0.6-1.2万/月'],['06-28']
['.NET开发实习生'],['https://jobs.51job.com/zhengzhou-gxq/114201515.html?s=01&t=0'],['郑州悠络客信息技术有限公司'],['郑州-高新区'],['4.5-6千/月'],['06-28']
['网络设备产品测试工程师（郑州）'],['https://jobs.51job.com/zhengzhou/92502156.html?s=01&t=0'],['郑州信大捷安信息技术股份有限公司'],['郑州'],['0.8-1.5万/月'],['06-27']
['Web前端开发岗'],['http://career.h3c.com/sc/show_job_detail.php?jobid=98312637'],['新华三技术有限公司'],['郑州'],['0.7-1.1万/月'],['05-23']
['大数据架构师'],['https://jobs.51job.com/zhengzhou-jkq/90512818.html?s=01&t=0'],['郑州煤矿机械集团股份有限公司'],['郑州-经开区'],['0.8-1万/月'],['06-13']
['中级Java开发工程师'],['https://jobs.51job.com/zhongyuanqu/104291098.html?s=01&t=0'],['河南弋之众合信息科技有限公司'],['郑州-中原区'],['0.8-1万/月'],['05-09']
['数据系统开发工程师'],['https://jobs.51job.com/zhengzhou/101613518.html?s=01&t=0'],['富士康IT中原资讯总处'],['郑州'],['0.8-1.5万/月'],['06-26']
[],[],[],[],[],[]
['服务端测试工程师（郑州）'],['https://jobs.51job.com/zhengzhou/92502087.html?s=01&t=0'],['郑州信大捷安信息技术股份有限公司'],['郑州'],['0.8-1.5万/月'],['06-27']
['大数据挖掘工程师'],['https://jobs.51job.com/sanmenxia/110673907.html?s=01&t=0'],['三门峡崤云视联科技有限公司'],['异地招聘'],['0.8-1.5万/月'],['06-28']
['Web前端开发工程师'],['https://jobs.51job.com/zhengzhou/104538223.html?s=01&t=0'],['云歌信息技术（江苏）有限公司'],['郑州'],['0.8-1万/月'],['06-28']
['软件架构师'],['http://career.h3c.com/sc/show_job_detail.php?jobid=96729582'],['新华三技术有限公司'],['郑州'],['1-3万/月'],['05-23']
['SA\\SE'],['https://jobs.51job.com/zhengzhou-gxq/114539261.html?s=01&t=0'],['上海易宝软件有限公司'],['郑州-高新区'],['0.8-1.5万/月'],['06-25']
['软件安全工程师'],['https://jobs.51job.com/erqiqu/102465607.html?s=01&t=0'],['郑州三晖电气股份有限公司'],['郑州-二七区'],['0.7-1.4万/月'],['06-12']
['大数据市场技术经理'],['http://career.h3c.com/sc/show_job_detail.php?jobid=85619999'],['新华三技术有限公司'],['郑州'],['1.5-2万/月'],['05-23']
[],[],[],[],[],[]
['Java开发经理'],['https://jobs.51job.com/zhengzhou-zzxq/110501319.html?s=01&t=0'],['河南新辰环保科技有限公司'],['郑州-郑东新区'],['1.5-2万/月'],['05-08']
['Web前端开发工程师'],['https://jobs.51job.com/zhengzhou-jkq/95248621.html?s=01&t=0'],['郑州软通合力计算机技术有限公司'],['郑州-经开区'],['0.6-1万/月'],['06-28']
[],[],[],[],[],[]
['驱动开发工程师（郑州）'],['https://jobs.51job.com/zhengzhou/92502007.html?s=01&t=0'],['郑州信大捷安信息技术股份有限公司'],['郑州'],['0.8-1.5万/月'],['06-27']
['Android开发工程师'],['https://jobs.51job.com/sanmenxia/110672330.html?s=01&t=0'],['三门峡崤云视联科技有限公司'],['异地招聘'],['0.5-1万/月'],['06-28']
['高级前端开发工程师'],['https://jobs.51job.com/zhengzhou/100602595.html?s=01&t=0'],['上海井胜通讯技术有限公司'],['郑州'],['1-1.5万/月'],['06-10']
['Android高级应用开发工程师（郑州）'],['https://jobs.51job.com/zhengzhou/92501155.html?s=01&t=0'],['郑州信大捷安信息技术股份有限公司'],['郑州'],['0.9-1.5万/月'],['06-27']
['APP开发工程师'],['https://jobs.51job.com/zhengzhou/109402818.html?s=01&t=0'],['河南众源系统工程有限公司'],['郑州'],['4.5-6千/月'],['06-25']
['高级后端开发工程师'],['http://career.h3c.com/sc/show_job_detail.php?jobid=106350997'],['新华三技术有限公司'],['郑州'],['1-2万/月'],['05-23']
['Java项目经理'],['https://jobs.51job.com/jinshuiqu/96253322.html?s=01&t=0'],['郑州思博科信息技术有限公司'],['郑州-金水区'],['0.6-1万/月'],['05-03']
[],[],[],[],[],[]
['前端工程师'],['https://jobs.51job.com/sanmenxia/110672174.html?s=01&t=0'],['三门峡崤云视联科技有限公司'],['异地招聘'],['0.5-1万/月'],['06-28']
['项目经理（郑州）'],['https://jobs.51job.com/zhengzhou/78079421.html?s=01&t=0'],['郑州信大捷安信息技术股份有限公司'],['郑州'],['1-1.5万/月'],['06-27']
['Android开发工程师'],['https://jobs.51job.com/jinshuiqu/114611577.html?s=01&t=0'],['上海博登信息科技有限公司'],['郑州-金水区'],['1-1.5万/月'],['06-25']
['急聘 软件测试工程师'],['https://jobs.51job.com/guanchenghuizuqu/46213149.html?s=01&t=0'],['郑州软通合力计算机技术有限公司'],['郑州-管城回族区'],['6-8千/月'],['06-28']
['Android开发工程师'],['https://jobs.51job.com/zhengzhou-zzxq/112287951.html?s=01&t=0'],['河南云数聚网络科技有限公司'],['郑州-郑东新区'],['0.8-1.2万/月'],['06-10']
['项目经理（对日Java）'],['https://jobs.51job.com/zhongyuanqu/110321503.html?s=01&t=0'],['深圳职人网络技术有限公司'],['郑州-中原区'],['1.2-1.8万/月'],['04-28']
['高级后端开发工程师(J11175)'],['http://career.h3c.com/sc/show_job_detail.php?jobid=107578821'],['新华三技术有限公司'],['异地招聘'],['1-2万/月'],['05-23']
[],[],[],[],[],[]
['C++工程师'],['https://jobs.51job.com/sanmenxia/110671945.html?s=01&t=0'],['三门峡崤云视联科技有限公司'],['异地招聘'],['0.8-1.5万/月'],['06-28']
['GIS高级工程师（管理）'],['https://jobs.51job.com/erqiqu/98621094.html?s=01&t=0'],['郑州众益信息科技有限公司'],['郑州-二七区'],['1.5-2.5万/月'],['06-25']
['Android开发工程师'],['https://jobs.51job.com/zhengzhou/109695343.html?s=01&t=0'],['郑州信大捷安信息技术股份有限公司'],['郑州'],['0.8-1.5万/月'],['06-27']
['大数据开发工程师'],['https://jobs.51job.com/erqiqu/111500040.html?s=01&t=0'],['郑州软通合力计算机技术有限公司'],['郑州-二七区'],['0.9-1.3万/月'],['06-28']
['软件架构师'],['https://jobs.51job.com/zhengzhou-zzxq/112287073.html?s=01&t=0'],['河南云数聚网络科技有限公司'],['郑州-郑东新区'],['0.8-1.5万/月'],['06-10']
['PHP开发工程师'],['https://jobs.51job.com/jinshuiqu/112565447.html?s=01&t=0'],['河南沃德智能化工程有限公司'],['郑州-金水区'],['4.5-6千/月'],['06-28']
[],[],[],[],[],[]
['HIS开发工程师'],['https://jobs.51job.com/zhengzhou/110596409.html?s=01&t=0'],['用友网络科技股份有限公司河南分公司'],['郑州'],['0.8-1万/月'],['05-22']
['架构师'],['https://jobs.51job.com/sanmenxia/110648342.html?s=01&t=0'],['三门峡崤云视联科技有限公司'],['异地招聘'],['1-2万/月'],['06-28']
[],[],[],[],[],[]
['软件测试工程师'],['https://jobs.51job.com/guanchenghuizuqu/113173935.html?s=01&t=0'],['郑州宇通客车股份有限公司'],['郑州-管城回族区'],['20-30万/年'],['06-24']
['Android开发工程师'],['https://jobs.51job.com/zhengzhou/109695274.html?s=01&t=0'],['郑州信大捷安信息技术股份有限公司'],['郑州'],['0.9-1.5万/月'],['06-27']
['项目主管'],['https://jobs.51job.com/sanmenxia/110648184.html?s=01&t=0'],['三门峡崤云视联科技有限公司'],['异地招聘'],['0.5-1万/月'],['06-28']
['网络爬虫工程师'],['https://jobs.51job.com/zhengzhou/107988937.html?s=01&t=0'],['郑州软通合力计算机技术有限公司'],['郑州'],['0.8-1万/月'],['06-28']
['实习生'],['https://jobs.51job.com/zhengzhou-zzxq/111751676.html?s=01&t=0'],['河南云数聚网络科技有限公司'],['郑州-郑东新区'],['3-4.5千/月'],['06-10']
['Web前端开发工程师（高级）'],['https://jobs.51job.com/erqiqu/109482376.html?s=01&t=0'],['河南犇犇网络科技有限公司'],['郑州-二七区'],['0.8-1万/月'],['06-28']
['技术总监'],['https://jobs.51job.com/zhengzhou/109631148.html?s=01&t=0'],['郑州致博思远企业管理咨询有限公司'],['郑州'],['2-2.5万/月'],['05-21']
[],[],[],[],[],[]
['运维开发工程师'],['https://jobs.51job.com/zhengzhou/111771267.html?s=01&t=0'],['中移在线服务有限公司'],['郑州'],['1-1.5万/月'],['06-24']
['Android开发工程师'],['https://jobs.51job.com/zhengzhou/109695066.html?s=01&t=0'],['郑州信大捷安信息技术股份有限公司'],['郑州'],['0.8-1.5万/月'],['06-27']
['初级程序员'],['https://jobs.51job.com/zhengzhou/114239949.html?s=01&t=0'],['河南六凹六物联网科技有限公司'],['郑州'],['4-6千/月'],['06-28']
['实习生（软件相关）'],['https://jobs.51job.com/zhengzhou-zzxq/111750784.html?s=01&t=0'],['河南云数聚网络科技有限公司'],['郑州-郑东新区'],['4.5-6千/月'],['06-10']
[],[],[],[],[],[]
['android 开发工程师'],['https://jobs.51job.com/zhengzhou/106365440.html?s=01&t=0'],['郑州睿诚金审软件科技股份有限公司'],['郑州'],['0.6-1.2万/月'],['05-19']
['数据仓库工程师'],['https://jobs.51job.com/zhengzhou/107988569.html?s=01&t=0'],['郑州软通合力计算机技术有限公司'],['郑州'],['0.8-1.2万/月'],['06-28']
[],[],[],[],[],[]
['系统运维工程师'],['https://jobs.51job.com/zhengzhou/111771070.html?s=01&t=0'],['中移在线服务有限公司'],['郑州'],['0.8-1万/月'],['06-24']
['Android底层开发工程师（郑州）'],['https://jobs.51job.com/zhengzhou/92964311.html?s=01&t=0'],['郑州信大捷安信息技术股份有限公司'],['郑州'],['1-1.5万/月'],['06-27']
['数据架构师'],['https://jobs.51job.com/zhengzhou/95806444.html?s=01&t=0'],['河南拓普计算机网络工程有限公司'],['郑州'],['0.8-1.5万/月'],['06-28']
['初级软件测试'],['https://jobs.51job.com/zhengzhou/114334688.html?s=01&t=0'],['河南六凹六物联网科技有限公司'],['郑州'],['4-6千/月'],['06-28']
['Web前端开发工程师'],['https://jobs.51job.com/zhengzhou/109549307.html?s=01&t=0'],['河南永硕实业发展有限公司'],['郑州'],['6-8千/月'],['06-10']
['系统架构师'],['https://jobs.51job.com/zhengzhou/99800206.html?s=01&t=0'],['郑州睿诚金审软件科技股份有限公司'],['郑州'],['1-2万/月'],['05-19']
['项目管理'],['https://jobs.51job.com/erqiqu/92474223.html?s=01&t=0'],['郑州软通合力计算机技术有限公司'],['郑州-二七区'],['5-9千/月'],['06-28']
[],[],[],[],[],[]
['测试工程师'],['https://jobs.51job.com/zhengzhou/111770812.html?s=01&t=0'],['中移在线服务有限公司'],['郑州'],['1-1.5万/月'],['06-24']
['NLP自然语言处理研发工程师'],['https://jobs.51job.com/zhengzhou-gxq/114775093.html?s=01&t=0'],['上海陆鹰实业有限公司'],['郑州-高新区'],['1-2万/月'],['06-28']
['软件安全测试工程师'],['https://jobs.51job.com/zhengzhou/109697127.html?s=01&t=0'],['郑州信大捷安信息技术股份有限公司'],['郑州'],['1-1.5万/月'],['06-27']
['网站维护开发'],['https://jobs.51job.com/zhengzhou/114246197.html?s=01&t=0'],['河南六凹六物联网科技有限公司'],['郑州'],['4-6千/月'],['06-28']
['软件项目经理'],['https://jobs.51job.com/zhengzhou/86349025.html?s=01&t=0'],['福建南威软件有限公司'],['郑州'],['1-1.5万/月'],['06-10']
['项目经理'],['https://jobs.51job.com/zhengzhou/95886056.html?s=01&t=0'],['郑州睿诚金审软件科技股份有限公司'],['郑州'],['0.8-1.3万/月'],['05-19']
['测试工程师/软件测试助理'],['https://jobs.51job.com/jinshuiqu/114770987.html?s=01&t=0'],['郑州琦艺软件科技有限公司'],['郑州-金水区'],['4-6千/月'],['06-28']
[],[],[],[],[],[]
['软件测试工程师'],['https://jobs.51job.com/erqiqu/88052953.html?s=01&t=0'],['郑州软通合力计算机技术有限公司'],['郑州-二七区'],['4-7千/月'],['06-28']
['测试开发工程师'],['https://jobs.51job.com/zhengzhou/111770590.html?s=01&t=0'],['中移在线服务有限公司'],['郑州'],['1-1.5万/月'],['06-24']
['自动化测试工程师'],['https://jobs.51job.com/zhengzhou/109697071.html?s=01&t=0'],['郑州信大捷安信息技术股份有限公司'],['郑州'],['1-1.5万/月'],['06-27']
['诚招C语言开发助手+五险一金'],['https://jobs.51job.com/zhengzhou/111842026.html?s=01&t=0'],['郑州海之角软件科技有限公司'],['郑州'],['3.8-7.5千/月'],['06-28']
['大数据开发工程师'],['https://jobs.51job.com/zhengzhou/94863159.html?s=01&t=0'],['郑州睿诚金审软件科技股份有限公司'],['郑州'],['0.8-1.2万/月'],['05-19']
['大数据工程师'],['https://jobs.51job.com/jinshuiqu/109180285.html?s=01&t=0'],['福建南威软件有限公司'],['郑州-金水区'],['0.8-1万/月'],['06-10']
['公司直招软件实习生'],['https://jobs.51job.com/zhengzhou/114802755.html?s=01&t=0'],['北游国际科技（北京）有限公司'],['郑州'],['0.8-1万/月'],['06-28']
[],[],[],[],[],[]
['客户端开发工程师'],['https://jobs.51job.com/zhengzhou-zzxq/110637470.html?s=01&t=0'],['河南校信通教育科技有限公司'],['郑州-郑东新区'],['0.8-1万/月'],['06-07']
[],[],[],[],[],[]
['Android开发工程师'],['https://jobs.51job.com/erqiqu/53798995.html?s=01&t=0'],['郑州软通合力计算机技术有限公司'],['郑州-二七区'],['0.7-1万/月'],['06-28']
['云平台开发工程师'],['https://jobs.51job.com/zhengzhou/109696207.html?s=01&t=0'],['郑州信大捷安信息技术股份有限公司'],['郑州'],['1-1.5万/月'],['06-27']
['呼叫中心交付工程师'],['https://jobs.51job.com/zhengzhou/112286202.html?s=01&t=0'],['中移在线服务有限公司'],['郑州'],['20-30万/年'],['06-24']
['自动化软件测试'],['https://jobs.51job.com/zhengzhou/113817661.html?s=01&t=0'],['郑州海之角软件科技有限公司'],['郑州'],['3.8-7.5千/月'],['06-28']
['应往届实习生+双休+五险'],['https://jobs.51job.com/xuchang/106101929.html?s=01&t=0'],['开封国金电子商务有限公司'],['异地招聘'],['4.5-6千/月'],['05-18']
[],[],[],[],[],[]
['软件开发实习生'],['https://jobs.51job.com/zhengzhou/114800495.html?s=01&t=0'],['北游国际科技（北京）有限公司'],['郑州'],['0.8-1万/月'],['06-28']
['软硬件实施工程师'],['https://jobs.51job.com/zhongyuanqu/113049104.html?s=01&t=0'],['上海赋拓物联网技术有限公司'],['郑州-中原区'],['4.5-6千/月'],['06-07']
['Android测试工程师'],['https://jobs.51job.com/zhengzhou/109695468.html?s=01&t=0'],['郑州信大捷安信息技术股份有限公司'],['郑州'],['0.8-1.5万/月'],['06-27']
['即时通讯研发工程师'],['https://jobs.51job.com/zhengzhou/112286070.html?s=01&t=0'],['中移在线服务有限公司'],['郑州'],['20-30万/年'],['06-24']
['0基础开发实习生+4200双休'],['https://jobs.51job.com/zhengzhou/111161075.html?s=01&t=0'],['郑州天之涯软件科技有限公司'],['郑州'],['3.8-7.8千/月'],['06-28']
['Python开发实习生'],['https://jobs.51job.com/zhengzhou/114795458.html?s=01&t=0'],['北游国际科技（北京）有限公司'],['郑州'],['0.8-1万/月'],['06-28']
['软件技术支持工程师'],['https://jobs.51job.com/zhengzhou-gxq/110493126.html?s=01&t=0'],['郑州基正科技有限公司'],['郑州-高新区'],['4-5.5千/月'],['06-28']
['Android高级开发工程师（郑州）'],['https://jobs.51job.com/zhengzhou/109695142.html?s=01&t=0'],['郑州信大捷安信息技术股份有限公司'],['郑州'],['1.5-1.8万/月'],['06-27']
['大数据产品经理'],['https://jobs.51job.com/zhengzhou/111681933.html?s=01&t=0'],['中移在线服务有限公司'],['郑州'],['20-40万/年'],['06-24']
['软件研发工程师(000407)（郑州）'],['https://jobs.51job.com/zhengzhou/106162539.html?s=01&t=0'],['软件与服务中心'],['郑州'],[],['05-18']
[],[],[],[],[],[]
['App软件开发工程师 高收入 保障全'],['https://jobs.51job.com/zhengzhou/100843735.html?s=01&t=0'],['智方在线（河南）科技有限公司'],['郑州'],['4.5-6千/月'],['06-06']
['初级软件开发4千/实习双休'],['https://jobs.51job.com/zhengzhou/111160944.html?s=01&t=0'],['郑州天之涯软件科技有限公司'],['郑州'],['3.8-7.8千/月'],['06-28']
[],[],[],[],[],[]
['算法工程师(000405)（郑州）'],['https://jobs.51job.com/zhengzhou/106162489.html?s=01&t=0'],['软件与服务中心'],['郑州'],[],['05-18']
['嵌入式软件工程师'],['https://jobs.51job.com/zhengzhou/105830379.html?s=01&t=0'],['郑州思博科信息技术有限公司'],['郑州'],['0.5-1万/月'],['06-28']
['软件工程师(可实习)'],['https://jobs.51job.com/jinshuiqu/114070152.html?s=01&t=0'],['河南新工科产业学院有限公司'],['郑州-金水区'],['0.6-1万/月'],['06-28']
['大数据开发工程师（郑州）'],['https://jobs.51job.com/zhengzhou/105478378.html?s=01&t=0'],['郑州信大捷安信息技术股份有限公司'],['郑州'],['1-1.5万/月'],['06-27']
['系统运维工程师'],['https://jobs.51job.com/zhengzhou/110053851.html?s=01&t=0'],['中移在线服务有限公司'],['郑州'],['15-20万/年'],['06-24']
['月薪4500-8000软件工程师    加福利'],['https://jobs.51job.com/zhengzhou/88225815.html?s=01&t=0'],['智方在线（河南）科技有限公司'],['郑州'],['6-8千/月'],['06-06']
['GIS研发工程师'],['https://jobs.51job.com/zhengzhou-gxq/100596464.html?s=01&t=0'],['中科宇图科技股份有限公司河南分公司'],['郑州-高新区'],['4-8千/月'],['06-28']
['嵌入式软件工程师可实习'],['https://jobs.51job.com/zhengzhou/111563014.html?s=01&t=0'],['郑州天之涯软件科技有限公司'],['郑州'],['3.8-7.8千/月'],['06-28']
['APP测试工程师'],['https://jobs.51job.com/zhengzhou/100117875.html?s=01&t=0'],['郑州软语科技有限公司'],['郑州'],['0.8-1万/月'],['05-17']
[],[],[],[],[],[]
['后端开发工程师（郑州）'],['https://jobs.51job.com/zhengzhou/105478222.html?s=01&t=0'],['郑州信大捷安信息技术股份有限公司'],['郑州'],['1-1.5万/月'],['06-27']
['软件工程师'],['https://jobs.51job.com/jinshuiqu/113871159.html?s=01&t=0'],['河南新工科产业学院有限公司'],['郑州-金水区'],['1-1.5万/月'],['06-28']
['月薪4500-8000Android开发工程师'],['https://jobs.51job.com/zhengzhou/88225417.html?s=01&t=0'],['智方在线（河南）科技有限公司'],['郑州'],['6-8千/月'],['06-06']
['大数据开发工程师'],['https://jobs.51job.com/zhengzhou-jkq/114154736.html?s=01&t=0'],['郑州安图生物工程股份有限公司'],['郑州-经开区'],['0.6-1.2万/月'],['06-24']
['Android研发工程师'],['https://jobs.51job.com/zhengzhou-gxq/87020293.html?s=01&t=0'],['中科宇图科技股份有限公司河南分公司'],['郑州-高新区'],['4-8千/月'],['06-28']
['零基础软件开发实习生+五险一金'],['https://jobs.51job.com/zhengzhou/109014640.html?s=01&t=0'],['郑州蓝之海软件科技有限公司'],['郑州'],['3.9-7.6千/月'],['06-28']
[],[],[],[],[],[]
['web前端工程师'],['https://jobs.51job.com/zhengzhou/81436911.html?s=01&t=0'],['郑州软语科技有限公司'],['郑州'],['0.6-1万/月'],['05-17']
